Date,Close,High,Low,Open,Volume
2018-07-02,44.18448257446289,44.21281143744813,43.29692290853678,43.39134644867132,70925200
2018-07-03,43.414955139160156,44.36625036510577,43.3252536651268,44.32848094426118,55819200
2018-07-05,43.76430892944336,44.002725223185244,43.499930213576576,43.73126158996001,66416800
2018-07-06,44.37096405029297,44.47954661231971,43.71709503292668,43.769027076292346,69940800
2018-07-09,44.987060546875,45.010663727390416,44.68491246191905,44.732122424839176,79026400
2018-07-10,44.93277359008789,45.1523015596252,44.892641335763145,45.01775297227096,63756400
2018-07-11,44.34971237182617,44.798212375165356,44.2859769475575,44.496064322031586,75326000
2018-07-12,45.09328079223633,45.18298223699675,44.68726865537942,44.739200691620816,72164400
2018-07-13,45.16408920288086,45.28447511820666,45.06258438644319,45.10507586366242,50055600
2018-07-16,45.06496047973633,45.475691136292276,44.94929300416823,45.20895321385602,60172400
2018-07-17,45.19242477416992,45.29156677447239,44.6613045999065,44.7911346962154,62138000
2018-07-18,44.94456481933594,45.275041732381744,44.833619435899934,45.27031965596837,65573600
2018-07-19,45.2939338684082,45.452089236262694,44.77697627392988,44.77697627392988,81147200
2018-07-20,45.1900634765625,45.423754037375545,44.8902746500053,45.2703207681167,82704800
2018-07-23,45.23020935058594,45.31282951281947,44.74629897584041,45.010677731963064,63957600
2018-07-24,45.55830764770508,45.71410376110917,45.3340576309569,45.42847755320166,74791600
2018-07-25,45.9879264831543,45.99500779721355,45.423755382579955,45.57247018160259,66839600
2018-07-26,45.843936920166016,46.25703041090715,45.70230342544187,45.93835684872252,76304000
2018-07-27,45.081485748291016,46.075272332840846,44.873761166756026,46.028062364396064,96096000
2018-07-30,44.82890701293945,45.36946777385099,44.6306229994785,45.29865102564653,84118000
2018-07-31,44.91860580444336,45.35530609259082,44.69435576534987,44.92096864396287,157492000
2018-08-01,47.56477355957031,47.62614616425708,46.575708957389,47.00532799586654,271742800
2018-08-02,48.95512771606445,49.18882194191955,47.29331291565383,47.34760420380157,249616000
2018-08-03,49.096763610839844,49.27380371726621,48.504267082789895,48.87015068978242,133789600
2018-08-06,49.351680755615234,49.394168634135895,48.87957400642397,49.09910191589136,101701600
2018-08-07,48.88903045654297,49.453198061232754,48.80641030780885,49.41071016889394,102349600
2018-08-08,48.922061920166016,49.05425123373256,48.27763721558481,48.638798590825054,90102000
2018-08-09,49.30683517456055,49.51928179307227,48.9102635909459,49.46026844327579,93970400
2018-08-10,49.15998077392578,49.531886186769725,48.95626269114678,49.11971138267579,98444800
2018-08-13,49.47739028930664,49.970103770435536,49.20023963389439,49.581618627654095,103563600
2018-08-14,49.68585968017578,49.87773298190438,49.33290519218512,49.78298189435421,82992000
2018-08-15,49.80191421508789,49.920354837504796,49.34947016997029,49.56029433329154,115230400
2018-08-16,50.53153610229492,50.64760566149225,50.093304117485445,50.159630612604744,114001600
2018-08-17,51.54062271118164,51.62826761686901,50.49360802190605,50.559934482618814,141708000
2018-08-20,51.0384521484375,51.91964735679999,50.95554223843427,51.66381870520836,121150800
2018-08-21,50.938961029052734,51.44825807142593,50.699712180328966,51.3558744947383,104639200
2018-08-22,50.94131851196289,51.25163240145471,50.65469058107239,50.71628202538283,76072400
2018-08-23,51.04555130004883,51.41508554003786,50.83472709315654,50.84656826622869,75532800
2018-08-24,51.204254150390625,51.37954396991234,50.955528103897144,51.30848248336093,73905600
2018-08-27,51.62590789794922,51.81541364909847,51.244528884025435,51.43876965842527,82100400
2018-08-28,52.04281997680664,52.24179939784103,51.85805285520017,51.87937130434206,91107200
2018-08-29,52.819786071777344,52.94059783620013,51.974121793425,52.14941162490679,109019200
2018-08-30,53.30540084838867,54.070526466879734,52.682401847046464,52.883752406159765,195175200
2018-08-31,53.92129135131836,54.215021849347146,53.535173676561676,53.65598183805528,173360400
2018-09-04,54.09421157836914,54.288452356795226,53.68440795836104,54.106056365784276,109560400
2018-09-05,53.74126052856445,54.40452890571395,53.321983221015245,54.24345135322492,133332000
2018-09-06,52.84821319580078,53.85495860116818,52.421826183564434,53.58964911882037,137160000
2018-09-07,52.42182922363281,53.38593417642667,52.282070132620795,52.552114653610786,150479200
2018-09-10,51.71829605102539,52.55211926147395,51.27769667661744,52.33892391703804,158066000
2018-09-11,53.02587890625,53.13247476524067,51.29901225541865,51.64248940750935,142996000
2018-09-12,52.36735153198242,53.29829332034055,52.07598492604216,53.284081020445285,197114800
2018-09-13,53.632301330566406,54.09185167656089,52.72267791565151,52.94771445011172,166825600
2018-09-14,53.02350997924805,53.734153888023066,52.710828538938394,53.47595413532005,127997200
2018-09-17,51.6117057800293,52.81269225388577,51.46720802290819,52.6231864653548,148780400
2018-09-18,51.69696807861328,52.55210958163604,51.431658606485406,51.590368618769475,126286800
2018-09-19,51.72776794433594,52.02386956716063,51.00054423822981,51.75856366975667,108495200
2018-09-20,52.12098693847656,52.653969810185814,51.91253025867231,52.170733596892184,106435200
2018-09-21,51.5595817565918,52.43604179491919,51.47193322259395,52.29865021482136,384986800
2018-09-24,52.301021575927734,52.412356078089026,51.31559809726625,51.36060612339808,110773600
2018-09-25,52.632659912109375,52.781896297075804,52.042824137047674,52.05466892569171,98217600
2018-09-26,52.21337890625,53.002194117245956,52.057036371201,52.350770502397125,95938800
2018-09-27,53.28644943237305,53.63940388199553,52.95244592110499,53.01877601260641,120724800
2018-09-28,53.47358703613281,53.49727299789498,53.06615090279619,53.24854690500013,91717600
2018-10-01,53.833641052246094,54.34530550981975,53.618081823828625,53.99708972184782,94403200
2018-10-02,54.31214141845703,54.482696234962994,53.684407451123704,53.831272693023216,99152800
2018-10-03,54.97303771972656,55.30467004984194,54.43057759069054,54.49453654525611,114619200
2018-10-04,54.006568908691406,55.03937152166361,53.708096157284366,54.66746614555223,128168000
2018-10-05,53.13010787963867,54.10606134298205,52.25128023622536,53.99946547548334,134322000
2018-10-08,53.00691223144531,53.250899601737395,52.16124453118434,52.63737810224646,118655600
2018-10-09,53.74126052856445,53.83601521931259,52.64687005570699,52.976134925197805,107564000
2018-10-10,51.25163650512695,53.61808191451641,51.17820388289686,53.40725770912091,167962400
2018-10-11,50.7991943359375,51.99544563029046,50.294639622092426,50.81577776199736,212497600
2018-10-12,52.61370849609375,52.79610811889631,51.36534296639006,52.2133784994007,161351600
2018-10-15,51.48851776123047,52.54737742537575,51.46719931244083,52.38866739351679,123164000
2018-10-16,52.6231803894043,52.8221634323742,51.3463903017466,51.860422299164966,116736000
2018-10-17,52.395782470703125,52.739259679639844,51.95755056013133,52.658720894141744,91541600
2018-10-18,51.17108917236328,52.052287720743124,50.45570677781382,51.606949809437744,130325200
2018-10-19,51.950443267822266,52.41236113276145,51.50510521622849,51.65434160894815,132314800
2018-10-22,52.267852783203125,52.909802639899496,51.862787820108274,52.06413473861343,115168400
2018-10-23,52.76057815551758,52.8837574604368,50.85842134543051,51.126098407700454,155071200
2018-10-24,50.9507942199707,53.11588899890719,50.820508791603096,52.72977496604514,163702000
2018-10-25,52.06650924682617,52.44078212582718,51.344020575796435,51.571428208874636,119423200
2018-10-26,51.237422943115234,52.15889100212485,50.37754271730806,51.142668259894265,189033600
2018-10-29,50.275691986083984,52.04045707359315,48.81886971884143,51.92201641517613,183742000
2018-10-30,50.52677536010742,50.972109687595996,49.57214413596426,50.01747846345283,146640000
2018-10-31,51.843841552734375,52.2204819529041,51.313226138583815,51.374817589984865,153435600
2018-11-01,52.6397590637207,52.67292229880161,51.358230453591474,51.88884582940752,233292800
2018-11-02,49.14811706542969,50.60967383497497,48.662509816311605,49.63846295125957,365314800
2018-11-05,47.752906799316406,48.416175251111405,46.94277307848563,48.39485679873955,264654800
2018-11-06,48.26930236816406,48.49433887492205,47.77658884210814,47.83107052774979,127531600
2018-11-07,49.73322296142578,49.75928004625563,48.35457582053014,48.79043649902817,133697600
2018-11-08,49.55970001220703,49.94716125572578,49.14608713874183,49.9138823091573,101450400
2018-11-09,48.6041145324707,48.97018295136626,48.076402922214434,48.860839393714286,137463200
2018-11-12,46.15573501586914,47.50591755482119,46.06540486784818,47.303864421764025,204542000
2018-11-13,45.6945686340332,46.87122149943877,45.50915684322424,45.55194613263645,187531600
2018-11-14,44.40381622314453,46.22941032271207,44.197007977877064,46.091539368244774,243204000
2018-11-15,45.49964904785156,45.632764830183646,44.42758459138479,44.78177050498005,185915200
2018-11-16,46.003597259521484,46.34589712406459,45.036128252088695,45.283342805851085,147713200
2018-11-19,44.18037414550781,45.330879086693024,43.97356950945979,45.1644843434858,167701200
2018-11-20,42.069541931152344,43.13685167759719,41.72011103790935,42.39995575767947,271300800
2018-11-21,42.02199172973633,42.851593398381944,41.967319942049606,42.72322913338936,124496800
2018-11-23,40.954673767089844,41.97919739438339,40.90951233353466,41.58460159031392,94496000
2018-11-26,41.50853729248047,41.58698130630447,40.47213107904219,41.41821078967106,179994000
2018-11-27,41.418212890625,41.54419774818144,40.61951445051487,40.76926791438119,165549600
2018-11-28,43.01085662841797,43.09405219512892,41.582230205975,42.01010503821361,184250000
2018-11-29,42.680442810058594,43.45299327942676,42.240681861257066,43.419714327370095,167080000
2018-11-30,42.449859619140625,42.865848271687376,42.081411801458295,42.85633792843457,158126000
2018-12-03,43.93315887451172,43.96168265082732,43.07503354139538,43.8475839184316,163210000
2018-12-04,42.0005989074707,43.355532872545034,41.90076204974247,43.01323300197177,165377200
2018-12-06,41.532310485839844,41.54657237465909,40.510166137236766,40.828693744644816,172393600
2018-12-07,40.051387786865234,41.47763456048138,40.00622272535943,41.23992676487869,169126400
2018-12-10,40.31524658203125,40.431721089169876,38.824817577209345,39.221789190120006,248104000
2018-12-11,40.084659576416016,40.83581331978774,39.69719477807932,40.804913778326735,189126800
2018-12-12,40.196380615234375,40.866714561435195,40.1773635606222,40.505397778068435,142510800
2018-12-13,40.63615798950195,41.02124718960734,40.30336843596308,40.52681440496808,127594400
2018-12-14,39.33588409423828,40.191633589540416,39.28834326163995,40.17261653107448,162814800
2018-12-17,38.969825744628906,40.01811823997031,38.68219764845337,39.32876329452784,177151600
2018-12-18,39.47612762451172,39.82317890691962,39.076776720011466,39.312108697331205,135366000
2018-12-19,38.244815826416016,39.80417874146304,37.816940971157024,39.459503084525004,196189200
2018-12-20,37.27970886230469,38.53480555928461,36.9160162755169,38.12832368909865,259092000
2018-12-21,35.8297004699707,37.59587154627308,35.56822403128292,37.28685063952054,382978400
2018-12-24,34.90263748168945,36.02461861269077,34.8455863026589,35.216409898524326,148676800
2018-12-26,37.36054229736328,37.374804188002045,34.87649599373954,35.25207483147406,234330000
2018-12-27,37.118072509765625,37.265453816149545,35.672812239071256,37.044383670140306,212468400
2018-12-28,37.13710021972656,37.68145328355887,36.73775273156749,37.438990235956965,169165600
2018-12-31,37.49603271484375,37.881118221352004,37.19651854121869,37.68382029611543,140014000
2019-01-02,37.538822174072266,37.75989235442373,36.661679652061515,36.81856769913238,148158800
2019-01-03,33.7996711730957,34.63877937995314,33.75450611274441,34.225166520409374,365248800
2019-01-04,35.24256896972656,35.3115062860958,34.18239385652207,34.355919593258925,234428400
2019-01-07,35.16410827636719,35.378047443221064,34.68156179890917,35.34714427278899,219111200
2019-01-08,35.83445739746094,36.08880653095804,35.30436992220377,35.55158448343476,164101200
2019-01-09,36.44297790527344,36.732981676968095,35.56821504629023,35.96280719075942,180396400
2019-01-10,36.55946731567383,36.59987721410009,35.86060567047333,36.25044639149984,143122800
2019-01-11,36.20051574707031,36.53568458300108,36.01510397126454,36.34076609205803,108092800
2019-01-14,35.65616989135742,35.95805981203487,35.470758098093015,35.85822297159505,129756800
2019-01-15,36.38594436645508,36.46200899658063,35.668065603886845,35.720361623969346,114843600
2019-01-16,36.83045959472656,37.05390558279701,36.369305726093415,36.38832279179456,122278800
2019-01-17,37.049137115478516,37.47701187238664,36.43109539692976,36.65454130482251,119284800
2019-01-18,37.27734375,37.52931347019117,37.07766641559792,37.43898333384579,135004000
2019-01-22,36.44060516357422,37.25594114742215,36.27896197923972,37.179876540248834,121576000
2019-01-23,36.58798599243164,36.87798981327915,36.06027435955394,36.64265777360124,92522400
2019-01-24,36.2979736328125,36.72109314852052,36.06977621813958,36.633142439441635,101766000
2019-01-25,37.50077819824219,37.58873254360028,36.68306647897274,36.95880474811653,134142000
2019-01-28,37.15373229980469,37.160863244101265,36.52618381177193,37.03249899249603,104768400
2019-01-29,36.76865005493164,37.58874507388774,36.63315846080026,37.14185313626924,166348800
2019-01-30,39.28122329711914,39.495158917172674,38.08792884157281,38.80580758399213,244439200
2019-01-31,39.564090728759766,40.17262217665651,39.117198859839675,39.485646711738674,162958400
2019-02-01,39.58309555053711,40.167854584415934,39.44284522139897,39.687687540891346,130672400
2019-02-04,40.707462310791016,40.8049233830398,39.76376201843734,39.79466519430484,125982000
2019-02-05,41.40394973754883,41.61788896935048,40.96894758319973,41.09017727556035,144406400
2019-02-06,41.418212890625,41.734364734328345,41.087799157709014,41.51567034262258,112958400
2019-02-07,40.6337776184082,41.34690111854977,40.491151467526414,40.9808290239489,126966800
2019-02-08,40.681522369384766,40.741204197762116,40.206453704132734,40.342530021324166,95280000
2019-02-11,40.447566986083984,40.872504955475414,40.40459781813627,40.83430771106207,83973600
2019-02-12,40.796104431152344,40.822364577465294,40.51201838722743,40.607511484133255,89134000
2019-02-13,40.626617431640625,41.17569104838117,40.56454963390793,40.91547911908736,89960800
2019-02-14,40.774627685546875,40.88444021472851,40.4356353224416,40.514415776518796,87342800
2019-02-15,40.683895111083984,40.989465681666935,40.52394830012951,40.88203915403346,98507200
2019-02-19,40.805660247802734,40.92741351587097,40.46189595684812,40.51441626019325,75891200
2019-02-20,41.06825637817383,41.376216629460316,40.81998159348772,40.867726324078575,104457600
2019-02-21,40.83668899536133,41.149421157459315,40.65525756921384,41.01334849852102,68998800
2019-02-22,41.29266357421875,41.29982510218546,40.913088021224546,40.96083275523248,75652800
2019-02-25,41.59346389770508,41.98497659401641,41.52662053316584,41.57675487791535,87493600
2019-02-26,41.617332458496094,41.8488982409956,41.340407904190954,41.46932269171113,68280800
2019-02-27,41.74624252319336,41.77727823840255,41.23536623787133,41.34995796663316,111341600
2019-02-28,41.335636138916016,41.75579857516945,41.28072987242926,41.61495032332995,112861600
2019-03-01,41.77012252807617,41.81309170032905,41.273569229021284,41.60540008239329,103544800
2019-03-04,41.98019027709961,42.433770615634195,41.53138186104595,41.94199304111868,109744800
2019-03-05,41.9037971496582,42.01599925727172,41.667455842468,42.001676203991536,78949600
2019-03-06,41.66268539428711,41.89425114434941,41.52422313653002,41.69849302875482,83241600
2019-03-07,41.180458068847656,41.64358960039428,41.06586998808738,41.5075132948063,99185600
2019-03-08,41.27833557128906,41.31653281099356,40.46427465819731,40.66003277966587,95997600
2019-03-11,42.708309173583984,42.76082946689261,41.860830238999526,41.894251912678726,128044000
2019-03-12,43.18815612792969,43.608314858828265,42.82051405104015,42.970913413648546,129870400
2019-03-13,43.37914276123047,43.758718324395794,43.19054613921437,43.508053910775175,124130000
2019-03-14,43.86137008666992,43.94970167331341,43.58205955555263,43.9019532945051,94318000
2019-03-15,44.43192672729492,44.720788381391955,43.86375819430227,44.12874565980989,156171600
2019-03-18,44.88551330566406,44.97384125151117,44.35314874059598,44.35553834520154,104879200
2019-03-19,44.52980422973633,45.11707500703342,44.384180426933895,44.964289676444764,126585600
2019-03-20,44.918922424316406,45.236430119419495,44.100086022694995,44.458176915154105,124140800
2019-03-21,46.57330322265625,46.86932635513335,45.31282350160718,45.36295783215886,204136800
2019-03-22,45.60885238647461,47.19400154727684,45.544394994118264,46.63299092298744,169630800
2019-03-25,45.057403564453125,45.83087788513925,44.54652715605668,45.71867573371051,175381200
2019-03-26,44.591861724853516,46.04571345558248,44.06427653870817,45.754465917207064,199202000
2019-03-27,44.99294662475586,45.30090332180761,44.53459052258857,45.05978999532043,119393600
2019-03-28,45.0526123046875,45.25314234444775,44.768526260349205,45.107518558807506,83121600
2019-03-29,45.34625244140625,45.37728815780185,45.00964605534381,45.31760632946552,94256000
2019-04-01,45.65421676635742,45.759253733689775,44.97145644390192,45.749706243092305,111448000
2019-04-02,46.317867279052734,46.42290786370757,45.608846975321725,45.618394463613456,91062800
2019-04-03,46.63538360595703,46.90991856798124,46.11018058570054,46.13405477487213,93087200
2019-04-04,46.71654510498047,46.87887791765802,46.107789772060734,46.50168835311438,76457200
2019-04-05,47.02927780151367,47.05315198843795,46.77383784364394,46.89797705880911,74106400
2019-04-08,47.76933288574219,47.80036495686794,46.871715930873805,46.89081455147626,103526800
2019-04-09,47.6261100769043,48.425848219482425,47.561652667373174,47.82186826781713,143072800
2019-04-10,47.89345932006836,47.92210906685189,47.31096425221585,47.430327876195825,86781200
2019-04-11,47.494789123535156,47.98418075027225,47.373039528521915,47.94837311723572,83603200
2019-04-12,47.475711822509766,47.77889660821453,46.840699774499015,47.554492293253084,111042800
2019-04-15,47.5616340637207,47.70964745151515,47.27038649628247,47.40646279176766,70146400
2019-04-16,47.56641387939453,48.07251458286473,47.40169146179994,47.616548214497456,102785600
2019-04-17,48.492671966552734,48.55235378460139,47.413623676280125,47.63563829093036,115627200
